17,89870,10,6,0,0,40,<=50K
17,91141,10,6,0,0,8,<=50K
17,91931,11,7,0,0,23,<=50K
17,93235,12,8,0,1721,25,<=50K
17,93511,11,7,0,0,15,<=50K
17,94366,10,6,0,0,6,<=50K
17,94492,11,7,0,0,19,<=50K
17,94492,10,6,0,0,30,<=50K
17,94774,10,6,0,0,10,<=50K
17,95079,11,7,0,0,15,<=50K
17,95446,10,6,0,0,15,<=50K
17,95799,11,7,0,0,18,<=50K
17,95875,9,5,0,0,12,<=50K
17,95909,11,7,0,0,12,<=50K
17,96282,10,6,0,0,14,<=50K
17,96354,11,7,0,0,40,<=50K
17,98005,11,7,0,0,16,<=50K
17,98005,11,7,0,0,20,<=50K
17,98209,11,7,0,0,10,<=50K
17,98572,11,7,0,0,20,<=50K
17,98675,9,5,0,0,20,<=50K
17,99161,10,6,0,0,8,<=50K
17,99175,11,7,0,0,20,<=50K
17,99237,11,7,0,0,30,<=50K
17,99462,11,7,0,0,20,<=50K
17,99568,10,6,0,0,10,<=50K
17,99695,10,6,0,0,15,<=50K
17,99893,11,7,0,1602,40,<=50K
17,100828,11,7,0,0,20,<=50K
17,100828,13,10,0,0,20,<=50K
17,101626,9,5,0,0,20,<=50K
17,102446,12,8,0,0,35,<=50K
17,102456,11,7,0,0,20,<=50K
17,102726,12,8,0,0,16,<=50K
17,103810,12,8,0,0,40,<=50K
17,103851,11,7,0,0,4,<=50K
17,103851,11,7,1055,0,20,<=50K
17,103851,11,7,0,0,45,<=50K
17,104025,11,7,0,0,18,<=50K
17,104232,10,6,0,0,10,<=50K
17,106733,11,7,594,0,40,<=50K
17,108085,12,8,0,0,24,<=50K
17,108273,10,6,0,0,12,<=50K
17,108402,10,6,0,0,20,<=50K
17,108470,11,7,0,0,17,<=50K
17,108909,10,9,0,0,20,<=50K
17,110723,11,7,0,0,25,<=50K
17,110798,11,7,0,0,20,<=50K
17,110916,11,7,0,0,10,<=50K
17,110998,13,10,0,0,40,<=50K
17,111332,11,7,0,0,20,<=50K
17,111593,11,7,0,0,8,<=50K
17,112291,11,7,0,0,12,<=50K
17,112795,10,6,0,0,15,<=50K
17,112942,10,6,0,0,40,<=50K
17,113301,11,7,0,0,12,<=50K
17,114420,11,7,0,0,30,<=50K
17,114798,11,7,0,0,18,<=50K
17,114798,10,6,0,0,20,<=50K
17,115551,11,7,0,0,20,<=50K
17,116267,12,8,0,0,15,<=50K
17,116626,11,7,0,1719,18,<=50K
17,117477,10,6,0,0,40,<=50K
17,117549,10,6,0,0,12,<=50K
17,117549,11,7,0,0,35,<=50K
17,117798,10,6,0,0,20,<=50K
17,117906,10,6,0,0,40,<=50K
17,118792,11,7,0,0,9,<=50K
17,118792,11,7,0,0,24,<=50K
17,120068,11,7,0,0,17,<=50K
17,120676,11,7,0,0,16,<=50K
17,121037,12,8,0,0,15,<=50K
17,121287,9,5,0,0,40,<=50K
17,121425,11,7,0,0,16,<=50K
17,121470,12,8,0,0,10,<=50K
17,122041,11,7,0,0,20,<=50K
17,123335,10,6,0,0,20,<=50K
17,123947,11,7,0,0,15,<=50K
17,124661,11,7,0,0,35,<=50K
17,125236,10,6,0,0,22,<=50K
17,126771,12,8,0,0,7,<=50K
17,126779,11,7,0,0,20,<=50K
17,126832,10,6,0,0,30,<=50K
17,127003,9,5,0,0,40,<=50K
17,127366,11,7,0,0,8,<=50K
17,127366,10,6,0,0,20,<=50K
17,128617,10,6,0,0,26,<=50K
17,129396,11,7,0,0,26,<=50K
17,130125,10,6,1055,0,20,<=50K
17,130795,10,6,0,0,20,<=50K
17,130806,10,6,0,0,24,<=50K
17,130969,9,5,0,0,20,<=50K
17,131593,11,7,0,0,20,<=50K
17,132187,10,6,0,0,15,<=50K
17,132636,11,7,0,0,15,<=50K
17,132636,11,7,0,0,16,<=50K
17,132680,10,6,0,1602,10,<=50K
17,132755,11,7,0,0,15,<=50K
17,132859,10,6,0,0,35,<=50K
17,132962,12,8,0,0,30,<=50K
17,133449,9,5,0,0,26,<=50K
17,134480,11,7,0,0,25,<=50K
17,134768,11,7,0,0,20,<=50K
17,134829,11,7,2176,0,20,<=50K
17,136363,10,6,0,0,20,<=50K
17,137042,10,6,0,0,20,<=50K
17,138293,11,7,0,0,15,<=50K
17,138507,10,6,0,0,12,<=50K
17,138507,10,6,0,0,20,<=50K
17,139183,10,6,0,0,15,<=50K
17,139183,10,6,0,0,15,<=50K
17,140027,11,7,0,0,25,<=50K
17,140117,10,6,0,0,12,<=50K
17,140117,11,7,0,0,14,<=50K
17,140240,11,7,0,0,20,<=50K
17,141445,9,5,0,0,5,<=50K
17,141445,10,6,0,0,30,<=50K
17,141590,11,7,0,0,12,<=50K
17,142457,11,7,0,0,20,<=50K
17,142587,11,7,0,0,10,<=50K
17,142912,10,6,0,0,40,<=50K
17,142964,11,7,0,0,20,<=50K
17,143034,10,6,0,0,4,<=50K
17,143331,10,6,0,0,15,<=50K
17,143331,11,7,0,0,20,<=50K
17,143331,11,7,0,0,40,<=50K
17,143791,10,6,0,0,12,<=50K
17,143868,9,5,0,0,40,<=50K
17,144114,10,6,0,0,40,<=50K
17,144752,10,6,0,0,20,<=50K
17,145258,11,7,0,0,25,<=50K
17,145886,11,7,0,0,30,<=50K
17,146268,10,6,0,0,10,<=50K
17,146329,12,8,0,0,23,<=50K
17,146890,9,5,0,0,20,<=50K
17,147069,10,6,0,0,16,<=50K
17,147069,11,7,0,0,16,<=50K
17,147339,10,6,0,0,15,<=50K
17,147411,6,3,0,0,30,<=50K
17,147497,6,3,0,0,20,<=50K
17,148194,11,7,0,0,12,<=50K
17,148345,11,7,0,0,40,<=50K
17,148522,11,7,0,1721,15,<=50K
17,148769,10,9,0,0,40,<=50K
17,150106,10,6,0,0,20,<=50K
17,150262,11,7,0,0,20,<=50K
17,150471,10,6,0,0,25,<=50K
17,151141,11,7,0,0,15,<=50K
17,151141,12,8,0,0,20,<=50K
17,151141,10,6,0,0,30,<=50K
17,151799,11,7,0,0,20,<=50K
17,151999,12,8,0,0,16,<=50K
17,152619,12,8,0,0,20,<=50K
17,152652,11,7,0,0,25,<=50K
17,152696,12,8,0,0,30,<=50K
17,152710,10,6,0,0,15,<=50K
17,152710,11,7,0,0,20,<=50K
17,153021,13,10,0,0,6,<=50K
17,153021,12,8,0,0,20,<=50K
17,153021,12,8,0,0,20,<=50K
17,153035,10,6,0,0,20,<=50K
17,153542,10,6,0,0,20,<=50K
17,154078,12,8,0,0,16,<=50K
17,154337,11,7,0,0,13,<=50K
17,154398,11,7,0,0,16,<=50K
17,154908,10,6,0,0,10,<=50K
17,154938,11,7,0,0,20,<=50K
17,156501,12,8,0,0,16,<=50K
17,156732,11,7,0,0,20,<=50K
17,156736,10,6,0,0,12,<=50K
17,157111,10,6,0,0,40,<=50K
17,158704,10,6,0,0,20,<=50K
17,158762,10,6,0,0,16,<=50K
17,158762,10,6,0,0,20,<=50K
17,159299,11,7,0,0,20,<=50K
17,159771,10,6,0,0,6,<=50K
17,159849,11,7,0,0,30,<=50K
17,160029,11,7,0,0,14,<=50K
17,160029,11,7,0,0,22,<=50K
17,160049,10,6,0,0,12,<=50K
17,160118,12,8,0,0,10,<=50K
17,160758,10,6,0,0,30,<=50K
17,160968,11,7,0,0,16,<=50K
17,161123,12,8,0,0,32,<=50K
17,161259,10,6,0,0,12,<=50K
17,161955,11,7,0,0,30,<=50K
17,161981,10,6,0,0,40,<=50K
17,162205,10,6,0,0,15,<=50K
17,163494,10,6,0,0,30,<=50K
17,163836,10,6,0,0,12,<=50K
17,165018,10,6,0,0,10,<=50K
17,165069,10,6,0,1721,40,<=50K
17,165361,10,6,0,0,40,<=50K
17,165457,10,6,0,0,16,<=50K
17,165918,11,7,0,0,20,<=50K
17,166242,10,6,0,0,15,<=50K
17,166290,9,5,0,0,20,<=50K
17,166360,10,6,0,0,30,<=50K
17,166759,12,8,0,0,40,<=50K
17,167658,12,8,0,0,6,<=50K
17,167878,11,7,0,0,20,<=50K
17,168203,8,4,0,0,40,<=50K
17,168807,10,6,0,0,25,<=50K
17,168807,8,4,0,0,45,<=50K
17,169037,11,7,0,0,40,<=50K
17,169155,12,8,0,0,35,<=50K
17,169658,10,6,0,0,21,<=50K
17,170320,11,7,0,0,8,<=50K
17,170455,11,7,0,0,8,<=50K
17,170916,10,6,0,1602,40,<=50K
17,171080,11,7,0,0,12,<=50K
17,171080,12,8,0,0,20,<=50K
17,171080,12,8,0,0,40,<=50K
17,171461,10,6,0,0,14,<=50K
17,171461,10,6,0,0,20,<=50K
17,172050,11,7,0,0,16,<=50K
17,172145,10,6,0,0,40,<=50K
17,172548,9,5,0,0,8,<=50K
17,173497,11,7,0,0,15,<=50K
17,173740,10,6,0,0,15,<=50K
17,173807,11,7,0,0,15,<=50K
17,174120,12,8,0,0,15,<=50K
17,174298,11,7,0,0,20,<=50K
17,174466,11,7,0,0,18,<=50K
17,175024,11,7,2176,0,18,<=50K
17,175109,11,7,0,0,25,<=50K
17,175414,10,9,0,0,15,<=50K
17,175465,10,6,0,0,14,<=50K
17,175587,11,7,0,0,30,<=50K
17,176017,10,6,0,0,15,<=50K
17,176467,9,5,0,0,20,<=50K
17,177629,11,7,0,0,20,<=50K
17,178953,12,8,0,0,20,<=50K
17,179319,10,6,0,0,30,<=50K
17,179715,10,6,0,0,40,<=50K
17,179807,10,6,0,0,16,<=50K
17,179861,10,6,0,0,10,<=50K
17,181015,10,6,0,0,15,<=50K
17,181129,10,6,0,0,10,<=50K
17,181317,10,6,0,0,35,<=50K
17,181337,10,6,0,0,20,<=50K
17,181580,11,7,0,0,16,<=50K
17,181608,10,6,0,0,12,<=50K
17,182070,11,7,0,0,16,<=50K
17,182158,10,6,0,0,30,<=50K
17,183066,10,6,0,0,25,<=50K
17,183066,10,6,0,0,40,<=50K
17,183110,11,7,0,0,16,<=50K
17,183161,12,8,0,0,8,<=50K
17,183784,10,6,0,0,15,<=50K
17,184025,11,7,0,0,16,<=50K
17,184198,11,7,0,0,13,<=50K
17,184924,9,5,0,1719,15,<=50K
17,186067,10,6,0,0,10,<=50K
17,186575,11,7,0,0,10,<=50K
17,186677,11,7,0,0,12,<=50K
17,186890,10,6,0,0,30,<=50K
17,187308,10,6,0,0,15,<=50K
17,187539,11,7,0,0,10,<=50K
17,187879,9,5,0,0,50,<=50K
17,188758,10,6,0,0,14,<=50K
17,188758,11,7,0,0,20,<=50K
17,188949,11,7,0,0,40,<=50K
17,188996,9,5,0,0,30,<=50K
17,190941,10,6,0,0,20,<=50K
17,191260,11,7,594,0,10,<=50K
17,191260,9,5,1055,0,24,<=50K
17,191535,11,7,0,0,7,<=50K
17,191910,11,7,0,0,20,<=50K
17,191910,10,6,0,0,25,<=50K
17,192173,9,5,0,0,40,<=50K
17,192387,9,5,0,0,45,<=50K
17,193199,11,7,0,0,12,<=50K
17,193748,11,7,0,0,15,<=50K
17,193769,9,5,0,0,20,<=50K
17,193830,11,7,0,0,20,<=50K
17,194517,11,7,0,0,18,<=50K
17,194612,11,7,0,0,25,<=50K
17,194717,11,7,0,0,15,<=50K
17,194946,11,7,0,0,20,<=50K
17,195262,11,7,0,0,17,<=50K
17,195262,11,7,0,0,35,<=50K
17,195505,10,6,0,0,5,<=50K
17,196252,10,6,0,0,16,<=50K
17,197186,10,6,0,0,24,<=50K
17,197732,11,7,0,0,12,<=50K
17,197732,11,7,0,0,20,<=50K
17,197850,11,7,0,0,24,<=50K
17,198124,11,7,0,0,20,<=50K
17,198146,11,7,0,0,15,<=50K
17,198146,11,7,0,0,16,<=50K
17,198606,11,7,0,0,16,<=50K
17,198797,11,7,0,0,20,<=50K
17,198830,11,7,0,0,10,<=50K
17,200199,11,7,0,0,35,<=50K
17,201412,10,6,594,0,5,<=50K
17,202344,10,6,0,0,25,<=50K
17,202521,10,6,0,0,15,<=50K
17,202521,11,7,0,0,40,<=50K
17,204018,11,7,0,0,15,<=50K
17,205726,11,7,0,0,15,<=50K
17,205954,12,8,0,0,8,<=50K
17,206010,12,8,0,0,8,<=50K
17,206383,11,7,0,0,17,<=50K
17,206506,10,6,0,0,10,<=50K
17,206998,11,7,0,0,10,<=50K
17,207637,11,7,0,0,10,<=50K
17,207791,10,6,0,0,20,<=50K
17,208046,10,9,0,0,16,<=50K
17,208463,10,9,0,0,20,<=50K
17,208967,11,7,0,0,24,<=50K
17,209650,10,6,0,0,15,<=50K
17,209650,12,8,0,0,16,<=50K
17,209650,12,8,0,0,20,<=50K
17,209949,11,7,0,1602,12,<=50K
17,210547,10,6,0,0,40,<=50K
17,211870,9,5,0,0,6,<=50K
17,212125,10,6,0,0,20,<=50K
17,213055,11,7,0,0,20,<=50K
17,213354,11,7,0,0,6,<=50K
17,214787,12,8,0,0,25,<=50K
17,215743,11,7,0,0,40,<=50K
17,216086,11,7,0,0,30,<=50K
17,216137,11,7,0,0,8,<=50K
17,216137,9,5,0,0,15,<=50K
17,216595,11,7,0,0,20,<=50K
17,217342,10,6,0,0,5,<=50K
17,218124,11,7,0,0,20,<=50K
17,218361,10,6,0,1602,12,<=50K
17,219199,10,6,0,0,15,<=50K
17,219277,11,7,0,0,20,<=50K
17,220302,10,6,0,0,40,<=50K
17,220384,11,7,0,0,15,<=50K
17,220562,9,5,0,0,32,<=50K
17,221129,9,5,0,0,40,<=50K
17,221403,12,8,0,0,18,<=50K
17,221797,12,8,594,0,20,<=50K
17,222618,11,7,0,0,30,<=50K
17,224073,11,7,0,0,20,<=50K
17,225106,10,6,0,1602,18,<=50K
17,225211,9,5,0,0,35,<=50K
17,225507,11,7,0,0,15,<=50K
17,226203,12,8,0,0,45,<=50K
17,226503,11,7,0,0,20,<=50K
17,226717,12,8,0,0,20,<=50K
17,226980,12,8,0,0,17,<=50K
17,227960,11,7,0,0,10,<=50K
17,228253,10,6,0,0,10,<=50K
17,228373,10,6,0,0,30,<=50K
17,228399,11,7,0,0,7,<=50K
17,228786,10,6,0,0,24,<=50K
17,230789,9,5,0,0,22,<=50K
17,230999,11,7,0,0,16,<=50K
17,231438,11,7,0,0,12,<=50K
17,231439,11,7,0,0,30,<=50K
17,232713,10,6,594,0,30,<=50K
17,232900,11,7,0,0,25,<=50K
17,233781,11,7,0,0,18,<=50K
17,234780,10,9,0,0,40,<=50K
17,235661,10,6,0,0,30,<=50K
17,236091,10,6,0,0,8,<=50K
17,236831,12,8,0,0,15,<=50K
17,237078,11,7,0,0,35,<=50K
17,237272,10,6,0,0,30,<=50K
17,237399,11,7,0,0,20,<=50K
17,238628,11,7,0,0,5,<=50K
17,239346,10,6,0,0,18,<=50K
17,239947,11,7,0,0,40,<=50K
17,240143,11,7,0,0,30,<=50K
17,241021,12,8,0,0,40,<=50K
17,241185,12,8,0,0,20,<=50K
17,242605,10,6,0,0,15,<=50K
17,242718,11,7,0,0,12,<=50K
17,242773,11,7,0,0,20,<=50K
17,242871,10,6,594,0,12,<=50K
17,244523,10,6,0,0,20,<=50K
17,244589,11,7,0,0,40,<=50K
17,244602,12,8,0,0,15,<=50K
17,244856,11,7,0,0,40,<=50K
17,245918,11,7,0,0,12,<=50K
17,246308,11,7,0,0,20,<=50K
17,246974,12,8,0,0,30,<=50K
17,247580,12,8,0,0,18,<=50K
17,250541,11,7,0,0,8,<=50K
17,250541,10,6,0,0,20,<=50K
17,254859,11,7,0,0,20,<=50K
17,256173,10,6,0,0,15,<=50K
17,256496,10,6,0,0,35,<=50K
17,258872,11,7,0,0,5,<=50K
17,260797,10,6,0,0,23,<=50K
17,260978,11,7,0,0,14,<=50K
17,262031,12,8,0,0,20,<=50K
17,262196,10,6,0,0,8,<=50K
17,262511,11,7,0,0,20,<=50K
17,263746,10,6,0,0,24,<=50K
17,265657,11,7,0,0,25,<=50K
17,266072,10,6,0,0,20,<=50K
17,266134,10,6,0,0,12,<=50K
17,266497,9,5,0,0,40,<=50K
17,268276,12,8,0,0,12,<=50K
17,269430,10,6,0,0,40,<=50K
17,270587,11,7,0,0,20,<=50K
17,270942,10,9,0,0,35,<=50K
17,270942,6,3,0,0,48,<=50K
17,271122,12,8,0,0,16,<=50K
17,271837,13,10,0,0,16,<=50K
17,272372,11,7,0,0,7,<=50K
17,275051,11,7,0,0,8,<=50K
17,275778,9,5,0,0,25,<=50K
17,276718,10,9,0,0,20,<=50K
17,277112,11,7,0,0,30,<=50K
17,277541,11,7,0,0,5,<=50K
17,277583,11,7,0,0,15,<=50K
17,278414,11,7,0,0,15,<=50K
17,280670,10,6,0,0,40,<=50K
17,284277,11,7,1055,0,20,<=50K
17,285169,11,7,0,0,40,<=50K
17,286422,10,6,0,0,25,<=50K
17,286960,11,7,0,0,40,<=50K
17,287160,11,7,0,0,7,<=50K
17,287160,11,7,0,0,15,<=50K
17,289405,11,7,0,0,12,<=50K
17,292285,11,7,0,0,25,<=50K
17,293440,11,7,0,0,15,<=50K
17,294485,10,6,0,0,30,<=50K
17,295120,11,7,0,0,20,<=50K
17,295308,11,7,0,0,20,<=50K
17,295488,11,7,0,0,25,<=50K
17,295991,10,6,0,0,20,<=50K
17,297117,11,7,0,0,40,<=50K
17,297246,11,7,0,0,9,<=50K
17,298605,11,7,0,0,15,<=50K
17,303317,11,7,0,0,40,<=50K
17,304873,10,6,34095,0,32,<=50K
17,304873,10,6,34095,0,32,<=50K
17,308901,11,7,0,0,15,<=50K
17,309504,10,6,0,0,24,<=50K
17,310885,8,4,0,0,36,<=50K
17,311288,11,7,0,0,24,<=50K
17,311907,11,7,0,0,25,<=50K
17,313444,12,8,0,0,20,<=50K
17,316929,12,8,0,0,20,<=50K
17,317681,11,7,0,0,10,<=50K
17,317702,10,6,0,0,15,<=50K
17,317702,9,5,0,0,40,<=50K
17,318025,10,9,0,0,20,<=50K
17,318918,10,6,0,0,30,<=50K
17,321880,10,6,0,0,15,<=50K
17,323164,10,6,0,0,35,<=50K
17,325171,10,6,0,0,35,<=50K
17,327127,11,7,0,0,20,<=50K
17,327434,10,6,0,0,20,<=50K
17,329783,10,6,0,0,10,<=50K
17,329791,12,8,0,0,25,<=50K
17,331552,12,8,0,0,30,<=50K
17,332666,10,6,0,0,4,<=50K
17,333100,10,6,1055,0,30,<=50K
17,333304,10,9,0,0,40,<=50K
17,340043,12,8,0,0,12,<=50K
17,340557,11,7,0,0,25,<=50K
17,341395,10,6,0,0,20,<=50K
17,342752,11,7,0,0,15,<=50K
17,342752,11,7,0,0,20,<=50K
17,345403,10,6,0,0,40,<=50K
17,347000,12,8,0,0,12,<=50K
17,347248,10,6,0,0,20,<=50K
17,347322,10,6,0,0,20,<=50K
17,350538,10,6,0,0,25,<=50K
17,350995,12,8,0,0,16,<=50K
17,354201,10,9,0,0,40,<=50K
17,354493,11,7,0,0,6,<=50K
17,355559,12,8,0,0,18,<=50K
17,355850,11,7,0,1602,15,<=50K
17,364491,11,7,0,0,22,<=50K
17,364952,10,6,0,0,40,<=50K
17,365613,10,6,0,0,10,<=50K
17,368700,11,7,0,0,10,<=50K
17,368700,11,7,0,0,28,<=50K
17,369909,10,6,0,0,20,<=50K
17,371316,10,6,0,0,25,<=50K
17,375657,11,7,0,0,30,<=50K
17,387063,10,6,0,0,20,<=50K
17,394176,10,6,0,0,20,<=50K
17,400225,11,7,0,0,20,<=50K
17,401198,11,7,0,0,15,<=50K
17,406920,10,6,0,0,40,<=50K
17,408012,12,8,0,0,15,<=50K
17,413557,11,7,0,0,32,<=50K
17,413557,9,5,0,0,40,<=50K
17,438996,10,6,0,0,40,<=50K
17,452406,11,7,0,0,15,<=50K
17,454614,11,7,0,0,8,<=50K
17,507492,11,7,0,0,15,<=50K
17,566049,10,6,0,0,8,<=50K
17,634226,10,6,0,0,17,<=50K
17,659273,11,7,0,0,40,<=50K
17,721712,10,6,0,0,15,<=50K
17,806316,11,7,0,0,20,<=50K
18,20057,13,10,0,0,16,<=50K
18,20057,8,4,0,0,40,<=50K
18,23233,10,6,0,0,40,<=50K
18,23940,13,10,0,0,40,<=50K
18,24688,10,9,0,0,40,<=50K
18,25828,11,7,0,0,16,<=50K
18,25837,11,7,0,0,15,<=50K
18,25837,10,9,0,0,25,<=50K
18,25837,11,7,0,0,72,<=50K
18,27620,10,9,0,0,25,<=50K
18,27620,10,9,0,0,30,<=50K
18,27780,10,9,0,0,25,<=50K
18,27920,11,7,0,0,25,<=50K
18,28132,12,8,0,0,40,<=50K
18,28311,11,7,0,0,35,<=50K
18,28357,13,10,0,0,20,<=50K
18,28357,10,9,0,0,40,<=50K
18,28648,11,7,0,0,40,<=50K
18,29582,11,7,0,0,40,<=50K
18,29582,11,7,0,0,50,<=50K
18,30246,13,10,0,0,20,<=50K
18,30246,11,7,0,0,45,<=50K
18,30687,13,10,0,0,10,<=50K
18,31008,13,10,0,0,30,<=50K
18,31008,13,10,0,0,40,<=50K
18,31983,12,8,0,0,20,<=50K
18,32059,11,7,0,0,23,<=50K
18,32059,11,7,0,0,40,<=50K
18,32244,11,7,594,0,30,<=50K
18,33241,13,10,0,0,40,<=50K
18,34125,11,7,0,0,10,<=50K
18,34125,10,6,0,0,28,<=50K
18,35065,10,9,0,0,35,<=50K
18,35855,11,7,0,0,30,<=50K
18,36064,12,8,0,0,20,<=50K
18,36162,11,7,0,0,5,<=50K
18,36251,10,6,0,0,15,<=50K
18,36251,11,7,0,0,25,<=50K
18,36275,10,9,0,0,25,<=50K
18,36348,13,10,0,0,48,<=50K
18,36411,12,8,0,0,30,<=50K
18,36779,11,7,0,0,20,<=50K
18,36882,10,9,0,0,20,<=50K
18,36882,12,8,0,0,20,<=50K
18,37315,13,10,0,0,50,<=50K
18,37720,10,6,0,0,40,<=50K
18,38307,11,7,0,0,30,<=50K
18,39222,11,7,0,0,30,<=50K
18,39222,11,7,0,0,40,<=50K
18,39302,12,8,0,0,12,<=50K
18,39411,11,7,0,0,24,<=50K
18,39493,13,10,0,0,30,<=50K
18,39529,12,8,0,0,32,<=50K
18,40190,12,8,0,0,40,<=50K
18,40293,10,9,0,0,40,<=50K
18,40822,11,7,0,0,15,<=50K
18,40829,11,7,0,0,25,<=50K
18,41381,10,9,0,1602,20,<=50K
18,41385,10,9,4508,0,40,<=50K
18,41506,11,7,0,0,30,<=50K
18,41794,11,7,0,0,20,<=50K
18,41879,10,9,0,0,25,<=50K
18,41973,11,7,0,0,5,<=50K
18,42293,10,6,0,0,30,<=50K
18,42857,13,10,0,0,20,<=50K
18,42857,13,10,0,0,35,<=50K
18,43272,13,10,0,0,20,<=50K
18,45316,11,7,0,0,20,<=50K
18,46247,13,10,0,0,15,<=50K
18,48597,11,7,0,0,20,<=50K
18,50119,10,6,0,0,20,<=50K
18,50879,10,6,0,0,6,<=50K
18,51255,11,7,0,0,15,<=50K
18,51574,10,9,0,1602,38,<=50K
18,51789,13,10,0,0,8,<=50K
18,52098,11,7,0,0,30,<=50K
18,52776,10,9,0,0,25,<=50K
18,53109,11,7,0,0,20,<=50K
18,54377,10,9,0,0,50,<=50K
18,54440,13,10,0,0,20,<=50K
18,54440,13,10,0,0,30,<=50K
18,54639,10,9,0,0,40,<=50K
18,55658,10,6,0,0,25,<=50K
18,56613,13,10,0,0,20,<=50K
18,56613,13,10,0,0,20,<=50K
18,57108,11,7,0,0,16,<=50K
18,57413,13,10,0,0,15,<=50K
18,57957,10,9,0,0,15,<=50K
18,58700,9,5,0,0,40,<=50K
18,58949,12,8,0,0,20,<=50K
18,59202,10,9,0,0,10,<=50K
18,59342,11,7,0,0,5,<=50K
18,60981,11,7,0,0,4,<=50K
18,60981,10,6,0,0,30,<=50K
18,60981,13,10,2176,0,35,<=50K
18,62854,11,7,0,0,40,<=50K
18,62972,11,7,0,0,16,<=50K
18,64253,11,7,0,0,20,<=50K
18,65098,10,9,0,0,15,<=50K
18,65098,10,9,0,0,30,<=50K
18,65249,12,8,0,0,30,<=50K
18,67019,10,9,0,0,30,<=50K
